-8.111513867,18.1383793,35.19458496,0.003595161,0.028628137,0.032489607,-7.757173828,18.19583984,35.33823633,-0.007190323,-0.00612509,0.016377958
-7.814634375,17.8414998,35.25204551,-0.013315413,0.013049104,0.042476167,-8.111513867,18.1383793,35.19458496,0.003595161,0.028628137,0.032489607
-7.948708984,17.75530898,35.71172988,-0.034886381,0.038747851,0.037682618,-7.814634375,17.8414998,35.25204551,-0.013315413,0.013049104,0.042476167
-8.063630078,17.60208086,36.01818613,-0.034620073,0.017842653,0.028894446,-7.948708984,17.75530898,35.71172988,-0.034886381,0.038747851,0.037682618
-8.006169531,17.62123438,36.08522344,-0.018108961,0.034353765,0.027696058,-8.063630078,17.60208086,36.01818613,-0.034620073,0.017842653,0.028894446
-7.929555469,17.69784844,35.9798791,-0.004260932,0.027163442,0.037948926,-8.006169531,17.62123438,36.08522344,-0.018108961,0.034353765,0.027696058
-7.632675977,17.78403926,35.78834395,-0.016244804,0.031557528,0.028361829,-7.929555469,17.69784844,35.9798791,-0.004260932,0.027163442,0.037948926
-7.680559766,17.83192305,35.75961367,-0.0145138,0.029560216,0.027163442,-7.632675977,17.78403926,35.78834395,-0.016244804,0.031557528,0.028361829
-7.709290039,17.85107656,35.26162227,-0.023834589,0.011451255,0.027163442,-7.680559766,17.83192305,35.75961367,-0.0145138,0.029560216,0.027163442
-7.728443555,17.74573223,35.74046016,-0.013182259,0.067642297,0.023834589,-7.709290039,17.85107656,35.26162227,-0.023834589,0.011451255,0.027163442
-7.718866797,17.49673652,35.28077578,0.00838871,0.028228675,0.040878317,-7.728443555,17.74573223,35.74046016,-0.013182259,0.067642297,0.023834589
-7.556061914,17.71700195,35.64469258,0.01065233,0.023967743,0.039946238,-7.718866797,17.49673652,35.28077578,0.00838871,0.028228675,0.040878317
-7.843364648,17.60208086,35.47231094,-0.002396774,0.02516613,0.043940862,-7.556061914,17.71700195,35.64469258,0.01065233,0.023967743,0.039946238
-7.699713281,18.01388145,35.59680879,-0.005193011,0.028628137,0.032356453,-7.843364648,17.60208086,35.47231094,-0.002396774,0.02516613,0.043940862
-7.603945703,17.67869492,35.4818877,0.01291595,0.066044447,0.027562904,-7.699713281,18.01388145,35.59680879,-0.005193011,0.028628137,0.032356453
-7.738020313,17.83192305,35.60638555,-0.00612509,-0.015046416,0.036084769,-7.603945703,17.67869492,35.4818877,0.01291595,0.066044447,0.027562904
-7.642252734,17.88938359,35.40527363,-0.008655018,0.005193011,0.048201794,-7.738020313,17.83192305,35.60638555,-0.00612509,-0.015046416,0.036084769
-7.74759707,17.94684414,35.81707422,-0.007190323,0.024500359,0.032090145,-7.642252734,17.88938359,35.40527363,-0.008655018,0.005193011,0.048201794
-7.996592773,17.91811387,35.77876719,-0.002796237,0.043141937,0.033687994,-7.74759707,17.94684414,35.81707422,-0.007190323,0.024500359,0.032090145
-7.814634375,18.06176523,35.4818877,0.002929391,0.039946238,0.03515269,-7.996592773,17.91811387,35.77876719,-0.002796237,0.043141937,0.033687994
-7.996592773,18.11922578,35.7979207,-0.010252868,0.018108961,0.044340324,-7.814634375,18.06176523,35.4818877,0.002929391,0.039946238,0.03515269
-7.450717578,18.10964902,35.27119902,-0.007190323,0.031158066,0.035418998,-7.996592773,18.11922578,35.7979207,-0.010252868,0.018108961,0.044340324
-7.958285742,18.1383793,35.45315742,-0.006391398,0.018907886,0.02742975,-7.450717578,18.10964902,35.27119902,-0.007190323,0.031158066,0.035418998
-7.66140625,18.09049551,35.65426934,-0.000665771,0.034087457,0.036217923,-7.958285742,18.1383793,35.45315742,-0.006391398,0.018907886,0.02742975
-7.642252734,18.04261172,35.97030234,-0.013315413,0.01225018,0.02516613,-7.66140625,18.09049551,35.65426934,-0.000665771,0.034087457,0.036217923
-7.891248438,18.00430469,35.57765527,-0.012782796,0.020239427,0.021837277,-7.642252734,18.04261172,35.97030234,-0.013315413,0.01225018,0.02516613
-7.776327344,18.2054166,35.2999293,-0.019973119,-0.006391398,0.033687994,-7.891248438,18.00430469,35.57765527,-0.012782796,0.020239427,0.021837277
-7.517754883,17.87980684,35.93199531,0.003728316,0.00679086,0.033022224,-7.776327344,18.2054166,35.2999293,-0.019973119,-0.006391398,0.033687994
-7.699713281,18.12880254,35.64469258,0.013581721,0.021570969,0.026098209,-7.517754883,17.87980684,35.93199531,0.003728316,0.00679086,0.033022224
-7.987016016,18.11922578,35.83622773,-0.01904104,0.016111649,0.016511112,-7.699713281,18.12880254,35.64469258,0.013581721,0.021570969,0.026098209
-7.670983008,18.35864473,35.28077578,-0.005725627,0.037815772,0.029293908,-7.987016016,18.11922578,35.83622773,-0.01904104,0.016111649,0.016511112
-7.843364648,18.24372363,35.1179709,0.009853405,-0.007190323,0.02516613,-7.670983008,18.35864473,35.28077578,-0.005725627,0.037815772,0.029293908
-8.015746289,18.41610527,35.08924062,0.013315413,0.056191042,0.058321508,-7.843364648,18.24372363,35.1179709,0.009853405,-0.007190323,0.02516613
-8.092360352,18.6363707,35.52977148,0.019573657,0.025965055,0.048468102,-8.015746289,18.41610527,35.08924062,0.013315413,0.056191042,0.058321508
-7.805057617,18.5693334,34.95516602,-0.001331541,0.045272403,0.059653049,-8.092360352,18.6363707,35.52977148,0.019573657,0.025965055,0.048468102
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.805057617,18.5693334,34.95516602,-0.001331541,0.045272403,0.059653049
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079,5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079
5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079,5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079
5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079,5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079
5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079,5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079
5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079,5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,5.554519531,33.94002969,19.6132,-0.000266308,0.012782796,0.000932079
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295,-7.977439258,18.7512918,34.78278438,0.005326165,0.050864877,0.030492295
